GEO.id,GEO.id2,GEO.display-label,D001,D002,D003,D004,D005,D006,D007,D008,D009,D010,D011,D012,D013,D014,D015,D016,D017,D018,D019,D020,D021,D022,D023,D024,D025,D026,D027,D028,D029,D030,D031,D032,D033,D034,D035,D036,D037,D038,D039,D040,D041,D042,D043,D044,D045,D046,D047,D048,D049
Id,Id2,Geography,Total:,Male:,Male: - Under 5 years,Male: - 5 to 9 years,Male: - 10 to 14 years,Male: - 15 to 17 years,Male: - 18 and 19 years,Male: - 20 years,Male: - 21 years,Male: - 22 to 24 years,Male: - 25 to 29 years,Male: - 30 to 34 years,Male: - 35 to 39 years,Male: - 40 to 44 years,Male: - 45 to 49 years,Male: - 50 to 54 years,Male: - 55 to 59 years,Male: - 60 and 61 years,Male: - 62 to 64 years,Male: - 65 and 66 years,Male: - 67 to 69 years,Male: - 70 to 74 years,Male: - 75 to 79 years,Male: - 80 to 84 years,Male: - 85 years and over,Female:,Female: - Under 5 years,Female: - 5 to 9 years,Female: - 10 to 14 years,Female: - 15 to 17 years,Female: - 18 and 19 years,Female: - 20 years,Female: - 21 years,Female: - 22 to 24 years,Female: - 25 to 29 years,Female: - 30 to 34 years,Female: - 35 to 39 years,Female: - 40 to 44 years,Female: - 45 to 49 years,Female: - 50 to 54 years,Female: - 55 to 59 years,Female: - 60 and 61 years,Female: - 62 to 64 years,Female: - 65 and 66 years,Female: - 67 to 69 years,Female: - 70 to 74 years,Female: - 75 to 79 years,Female: - 80 to 84 years,Female: - 85 years and over
1500000US245101402002,245101402002,"Block Group 2, Census Tract 1402, Baltimore city, Maryland",947,452,48,44,26,16,9,9,7,18,32,39,26,29,34,41,35,5,14,6,3,5,3,1,2,495,61,48,27,14,13,3,6,44,56,31,23,23,31,39,25,7,13,5,2,7,5,7,5
1500000US245101402003,245101402003,"Block Group 3, Census Tract 1402, Baltimore city, Maryland",553,258,36,45,36,24,3,3,3,6,12,18,9,12,19,11,8,2,2,2,0,2,1,1,3,295,29,27,31,20,12,3,3,17,20,25,17,18,20,19,11,1,4,1,2,7,3,5,0
1500000US245101402004,245101402004,"Block Group 4, Census Tract 1402, Baltimore city, Maryland",681,271,55,43,34,9,12,8,4,12,23,8,14,11,9,7,5,3,5,2,3,1,3,0,0,410,64,59,26,12,16,8,12,43,40,26,24,8,14,21,8,5,1,5,3,7,5,2,1
1500000US245101403001,245101403001,"Block Group 1, Census Tract 1403, Baltimore city, Maryland",600,317,27,33,19,11,11,6,5,12,23,16,13,14,33,20,21,4,13,7,5,10,5,4,5,283,15,10,23,13,7,4,9,7,27,21,14,18,22,25,16,3,9,7,6,7,11,5,4
1500000US245101403002,245101403002,"Block Group 2, Census Tract 1403, Baltimore city, Maryland",435,208,15,16,16,12,7,3,1,5,24,10,8,22,17,15,12,8,4,3,5,3,2,0,0,227,13,12,10,8,4,7,8,12,15,8,19,14,21,17,19,7,10,3,2,11,4,1,2
1500000US245101403003,245101403003,"Block Group 3, Census Tract 1403, Baltimore city, Maryland",652,308,15,16,22,15,5,4,12,15,16,18,22,20,25,29,25,11,9,9,6,4,4,3,3,344,23,17,18,13,12,16,7,18,36,23,28,19,20,23,31,3,8,7,4,7,4,4,3
1500000US245101403004,245101403004,"Block Group 4, Census Tract 1403, Baltimore city, Maryland",646,302,19,18,23,21,14,4,5,10,16,8,16,27,33,19,20,12,9,4,7,6,7,3,1,344,21,27,22,18,9,4,1,20,21,23,13,23,29,25,24,14,8,7,9,9,6,6,5
1500000US245101501001,245101501001,"Block Group 1, Census Tract 1501, Baltimore city, Maryland",542,265,13,13,18,21,8,7,3,11,16,13,12,19,28,33,20,11,7,0,2,3,3,2,2,277,18,18,17,13,7,5,4,17,16,14,29,17,21,22,21,6,5,5,3,2,7,6,4
1500000US245101501002,245101501002,"Block Group 2, Census Tract 1501, Baltimore city, Maryland",1199,534,51,45,36,29,26,10,9,23,33,31,25,36,48,50,36,7,7,6,4,9,6,5,2,665,45,49,42,33,25,12,12,26,52,33,37,42,59,54,51,18,13,6,16,14,13,9,4
1500000US245101501003,245101501003,"Block Group 3, Census Tract 1501, Baltimore city, Maryland",1470,606,66,86,60,36,19,14,9,25,40,26,30,28,35,36,41,11,12,3,6,12,6,2,3,864,84,91,49,37,27,17,13,33,93,45,46,57,61,74,48,12,13,7,15,16,9,9,8
1500000US245101502001,245101502001,"Block Group 1, Census Tract 1502, Baltimore city, Maryland",997,442,31,43,30,25,29,9,9,20,34,34,14,26,40,29,21,8,7,7,6,6,8,4,2,555,35,34,42,30,14,14,15,23,43,26,28,51,42,38,33,18,10,7,16,10,10,5,11
1500000US245101502002,245101502002,"Block Group 2, Census Tract 1502, Baltimore city, Maryland",782,327,36,31,20,12,12,5,4,22,24,22,22,14,26,23,18,8,8,1,10,7,1,1,0,455,44,42,22,24,8,14,6,26,41,23,23,28,39,45,21,5,7,6,4,11,8,2,6
1500000US245101502003,245101502003,"Block Group 3, Census Tract 1502, Baltimore city, Maryland",920,454,38,28,26,28,19,9,3,19,22,23,26,37,40,37,27,8,13,11,5,12,11,6,6,466,28,23,27,22,13,6,3,22,38,22,18,41,35,42,33,17,7,10,15,14,12,10,8
1500000US245101503001,245101503001,"Block Group 1, Census Tract 1503, Baltimore city, Maryland",844,368,24,27,30,20,17,9,4,22,19,20,20,28,30,33,24,2,5,5,15,7,2,3,2,476,34,32,41,21,11,10,10,18,31,28,22,39,40,39,21,4,9,13,12,12,10,8,11
1500000US245101503002,245101503002,"Block Group 2, Census Tract 1503, Baltimore city, Maryland",779,359,20,28,28,18,11,9,7,15,28,17,18,12,32,36,20,7,12,4,9,8,6,7,7,420,26,31,23,19,18,6,3,13,22,26,17,27,37,35,35,17,16,12,6,10,2,8,11
1500000US245101503003,245101503003,"Block Group 3, Census Tract 1503, Baltimore city, Maryland",855,390,33,22,36,20,17,6,5,15,28,25,20,22,33,32,16,5,14,7,9,6,6,6,7,465,37,34,27,21,12,10,7,16,27,30,21,17,41,40,36,8,8,5,11,23,8,12,14
1500000US245101504001,245101504001,"Block Group 1, Census Tract 1504, Baltimore city, Maryland",709,283,18,20,14,17,6,2,6,14,18,14,20,16,19,26,14,5,5,3,6,15,7,14,4,426,18,18,25,13,22,6,11,8,22,15,30,19,33,33,21,7,15,13,9,25,25,14,24
1500000US245101504002,245101504002,"Block Group 2, Census Tract 1504, Baltimore city, Maryland",1050,499,41,37,41,24,15,4,8,18,40,40,30,29,37,38,38,11,11,5,6,9,7,6,4,551,35,35,33,26,14,10,9,37,29,37,21,38,42,52,36,13,15,10,13,18,11,10,7
1500000US245101504003,245101504003,"Block Group 3, Census Tract 1504, Baltimore city, Maryland",1965,797,48,41,37,36,105,47,39,70,51,38,28,28,46,59,23,18,17,11,6,18,16,7,8,1168,35,48,45,32,244,102,59,71,54,41,35,50,63,59,40,19,25,11,22,38,24,22,29
1500000US245101505001,245101505001,"Block Group 1, Census Tract 1505, Baltimore city, Maryland",805,339,16,23,16,17,15,4,4,17,18,28,18,21,27,34,24,5,11,4,11,6,10,5,5,466,28,14,11,18,7,4,10,16,35,17,28,29,35,42,23,13,7,8,14,30,30,22,25
1500000US245101505002,245101505002,"Block Group 2, Census Tract 1505, Baltimore city, Maryland",738,330,25,21,22,10,10,8,3,14,26,15,12,24,28,25,24,7,9,6,8,11,8,9,5,408,30,17,20,16,8,4,10,13,25,24,14,22,30,30,34,10,15,11,12,14,9,25,15
1500000US245101506001,245101506001,"Block Group 1, Census Tract 1506, Baltimore city, Maryland",747,341,24,24,26,19,14,7,4,19,14,15,18,18,22,24,24,6,13,8,14,8,10,7,3,406,28,22,23,16,22,6,10,19,18,17,23,23,31,25,24,15,15,9,5,14,12,10,19
1500000US245101506002,245101506002,"Block Group 2, Census Tract 1506, Baltimore city, Maryland",663,288,28,30,34,19,9,8,8,10,15,18,11,18,18,14,15,5,5,2,4,4,3,2,8,375,28,34,34,16,14,5,10,10,22,23,16,26,28,25,25,4,8,6,8,11,2,11,9
1500000US245101506003,245101506003,"Block Group 3, Census Tract 1506, Baltimore city, Maryland",676,315,27,15,25,12,13,5,14,14,20,15,15,26,25,27,21,11,3,4,7,7,4,3,2,361,23,16,31,19,13,5,8,17,14,15,18,24,34,29,31,5,15,6,6,11,7,10,4
1500000US245101506004,245101506004,"Block Group 4, Census Tract 1506, Baltimore city, Maryland",413,208,12,15,25,8,4,2,2,8,6,12,11,15,14,13,16,6,10,1,3,7,11,2,5,205,15,17,15,8,8,2,4,11,15,18,8,13,18,14,8,2,2,4,2,6,5,6,4
1500000US245101506005,245101506005,"Block Group 5, Census Tract 1506, Baltimore city, Maryland",913,438,22,24,18,30,14,11,9,17,27,19,17,26,44,49,34,18,12,6,10,10,11,5,5,475,30,12,26,21,22,7,7,14,30,24,27,38,47,45,32,11,12,10,11,13,15,11,10
1500000US245101507011,245101507011,"Block Group 1, Census Tract 1507.01, Baltimore city, Maryland",579,263,23,26,18,13,7,5,2,6,13,5,16,16,22,15,26,4,7,1,3,7,11,10,7,316,15,16,16,13,2,3,4,6,34,18,18,23,15,27,32,10,8,7,3,15,9,7,15
1500000US245101507012,245101507012,"Block Group 2, Census Tract 1507.01, Baltimore city, Maryland",565,257,11,18,23,6,10,5,5,8,25,20,15,16,26,16,9,7,5,3,6,4,1,8,10,308,12,13,26,11,8,0,4,13,22,18,12,24,26,33,14,5,5,10,1,9,11,11,20
1500000US245101507013,245101507013,"Block Group 3, Census Tract 1507.01, Baltimore city, Maryland",552,226,18,17,15,11,12,3,3,8,10,15,8,18,14,13,16,7,9,6,3,2,6,5,7,326,19,14,14,18,19,5,6,8,14,20,12,28,18,32,16,12,13,8,7,8,11,8,16
1500000US245101507021,245101507021,"Block Group 1, Census Tract 1507.02, Baltimore city, Maryland",986,412,23,33,34,19,13,9,8,15,24,14,24,28,25,27,32,12,14,5,10,13,14,15,1,574,18,24,30,26,15,6,3,17,42,29,34,35,45,53,48,26,17,10,6,19,28,26,17
1500000US245101507022,245101507022,"Block Group 2, Census Tract 1507.02, Baltimore city, Maryland",801,371,24,23,34,34,26,4,1,12,13,23,19,21,23,27,22,8,10,3,8,7,7,8,14,430,25,21,25,22,12,9,2,18,25,26,22,18,31,32,30,11,17,6,16,13,14,12,23
1500000US245101507023,245101507023,"Block Group 3, Census Tract 1507.02, Baltimore city, Maryland",572,267,14,15,21,18,10,3,6,12,13,17,9,15,21,21,29,7,9,6,7,1,6,4,3,305,13,17,29,7,6,5,4,7,21,13,19,27,18,29,16,8,17,8,2,11,12,5,11
1500000US245101508001,245101508001,"Block Group 1, Census Tract 1508, Baltimore city, Maryland",776,328,16,14,24,11,13,5,2,19,24,18,17,15,26,35,27,11,13,3,5,3,13,4,10,448,29,22,18,19,14,5,8,10,24,20,20,23,30,35,49,8,23,8,11,21,13,13,25
1500000US245101508002,245101508002,"Block Group 2, Census Tract 1508, Baltimore city, Maryland",812,428,30,30,21,24,13,4,3,12,20,28,21,38,42,40,41,9,9,9,10,5,7,6,6,384,12,18,29,24,15,6,5,13,29,23,26,27,39,33,33,5,6,8,10,8,3,5,7
1500000US245101508003,245101508003,"Block Group 3, Census Tract 1508, Baltimore city, Maryland",976,456,24,24,38,19,21,7,11,20,16,29,23,30,38,42,48,11,15,10,4,6,5,6,9,520,21,23,27,23,10,1,14,24,32,24,26,33,57,37,39,19,11,16,18,14,16,10,25
1500000US245101508004,245101508004,"Block Group 4, Census Tract 1508, Baltimore city, Maryland",573,270,19,17,18,12,14,1,3,12,9,9,14,27,22,32,18,8,7,3,4,6,4,5,6,303,26,19,19,11,12,9,2,14,15,14,20,17,18,30,14,13,6,3,8,11,6,7,9
1500000US245101508005,245101508005,"Block Group 5, Census Tract 1508, Baltimore city, Maryland",514,226,6,15,26,21,11,4,0,7,12,17,9,13,14,19,10,4,9,2,5,3,8,6,5,288,16,21,17,8,15,1,1,14,22,19,19,20,9,19,20,8,13,6,2,14,9,7,8
1500000US245101508006,245101508006,"Block Group 6, Census Tract 1508, Baltimore city, Maryland",572,250,20,11,17,15,5,4,6,13,23,12,14,18,19,19,11,9,7,2,7,7,4,6,1,322,21,12,17,11,13,8,5,20,22,15,17,21,27,25,19,13,13,7,6,7,13,5,5
1500000US245101509001,245101509001,"Block Group 1, Census Tract 1509, Baltimore city, Maryland",1024,457,16,28,42,17,15,12,5,13,25,26,17,43,47,25,32,20,17,4,7,10,18,13,5,567,31,23,36,26,27,9,13,23,26,27,26,26,47,48,44,22,12,8,12,28,18,23,12
1500000US245101509002,245101509002,"Block Group 2, Census Tract 1509, Baltimore city, Maryland",924,442,36,21,30,25,22,10,5,18,19,21,21,27,40,34,30,7,12,10,16,8,20,8,2,482,24,24,30,23,15,9,6,25,38,18,23,26,54,36,35,10,7,7,17,14,24,8,9
1500000US245101509003,245101509003,"Block Group 3, Census Tract 1509, Baltimore city, Maryland",536,234,14,9,19,12,9,3,2,8,16,12,12,18,15,20,21,7,6,4,4,4,12,5,2,302,20,11,19,13,8,4,4,16,14,20,12,17,18,29,20,8,14,3,5,12,14,13,8
1500000US245101509004,245101509004,"Block Group 4, Census Tract 1509, Baltimore city, Maryland",860,411,24,17,26,20,11,4,7,15,20,16,25,29,33,34,32,11,13,9,9,18,15,15,8,449,30,18,18,11,9,7,4,11,17,22,27,28,24,47,52,11,22,9,9,17,19,13,24
1500000US245101510001,245101510001,"Block Group 1, Census Tract 1510, Baltimore city, Maryland",661,274,22,21,19,13,5,3,4,11,17,10,15,18,12,33,13,8,7,6,9,9,8,2,9,387,22,11,22,12,8,4,4,12,24,13,23,22,21,30,35,11,12,12,15,22,21,12,19
1500000US245101510002,245101510002,"Block Group 2, Census Tract 1510, Baltimore city, Maryland",1233,556,32,41,28,28,28,8,11,32,38,28,24,40,56,49,41,14,12,10,12,9,4,7,4,677,35,32,43,37,22,6,5,30,54,43,50,44,44,48,45,17,20,15,18,21,20,17,11
1500000US245101510003,245101510003,"Block Group 3, Census Tract 1510, Baltimore city, Maryland",520,249,24,11,17,16,7,6,2,8,19,9,14,10,22,14,22,8,10,4,2,12,4,7,1,271,17,15,16,11,12,4,2,9,23,10,16,23,19,22,20,4,10,3,9,11,10,4,1
1500000US245101510004,245101510004,"Block Group 4, Census Tract 1510, Baltimore city, Maryland",398,192,8,14,7,13,8,4,3,13,17,11,7,6,17,12,14,5,4,4,7,4,5,3,6,206,13,7,6,9,5,4,1,6,21,13,8,9,18,21,15,4,13,4,4,7,8,8,2
1500000US245101510005,245101510005,"Block Group 5, Census Tract 1510, Baltimore city, Maryland",1173,558,31,27,28,18,21,14,12,22,43,27,29,34,43,45,55,15,18,9,14,16,15,8,14,615,36,23,28,14,13,12,11,22,43,39,25,44,63,54,42,26,17,12,15,15,25,10,26
1500000US245101510006,245101510006,"Block Group 6, Census Tract 1510, Baltimore city, Maryland",672,330,30,22,27,17,16,3,3,12,20,17,14,22,22,22,25,8,5,7,9,12,7,5,5,342,14,23,25,19,15,4,4,13,21,18,15,18,21,38,19,5,9,7,8,17,15,7,7
1500000US245101510007,245101510007,"Block Group 7, Census Tract 1510, Baltimore city, Maryland",557,243,27,12,20,19,7,4,6,12,15,12,13,9,14,26,17,4,6,4,4,7,1,1,3,314,33,21,20,18,9,4,2,13,22,20,16,21,14,19,24,6,13,5,9,12,4,7,2
1500000US245101511001,245101511001,"Block Group 1, Census Tract 1511, Baltimore city, Maryland",776,323,24,25,20,16,11,3,4,17,17,19,14,19,22,28,19,5,6,7,14,11,8,10,4,453,26,16,17,16,11,7,7,16,35,20,24,35,35,35,30,16,20,9,16,17,22,16,7
1500000US245101511002,245101511002,"Block Group 2, Census Tract 1511, Baltimore city, Maryland",2194,944,71,66,77,36,32,14,18,43,88,56,51,68,62,67,65,17,23,11,12,23,23,15,6,1250,80,85,75,43,26,14,19,53,100,79,69,64,115,87,80,41,37,24,35,45,28,29,22
1500000US245101511003,245101511003,"Block Group 3, Census Tract 1511, Baltimore city, Maryland",953,403,17,17,26,26,11,5,8,23,18,27,19,28,38,24,23,14,15,8,11,9,19,10,7,550,22,32,23,24,12,6,5,19,17,21,30,31,37,45,40,20,25,12,16,29,30,34,20
1500000US245101511004,245101511004,"Block Group 4, Census Tract 1511, Baltimore city, Maryland",735,322,19,20,20,11,9,4,6,6,14,16,14,23,24,29,19,13,8,11,3,15,13,15,10,413,18,15,17,18,10,2,3,10,12,20,13,20,32,34,32,10,23,12,21,15,24,28,24
1500000US245101511005,245101511005,"Block Group 5, Census Tract 1511, Baltimore city, Maryland",601,259,13,14,20,10,9,1,0,9,12,8,12,16,20,18,22,10,11,4,7,13,9,11,10,342,12,10,12,9,6,4,4,12,8,9,15,19,27,26,31,16,11,14,13,16,20,22,26
1500000US245101511006,245101511006,"Block Group 6, Census Tract 1511, Baltimore city, Maryland",1313,585,26,29,32,30,13,8,8,18,40,32,28,28,41,42,44,27,29,13,18,23,20,19,17,728,36,42,43,18,29,3,14,17,26,36,46,50,58,57,55,23,30,14,19,31,24,31,26
1500000US245101512001,245101512001,"Block Group 1, Census Tract 1512, Baltimore city, Maryland",1630,729,50,40,40,23,17,11,7,12,26,33,25,46,59,77,91,34,34,18,23,24,20,10,9,901,42,50,40,28,14,13,11,23,43,39,29,47,66,97,98,33,30,20,25,43,42,35,33
1500000US245101512002,245101512002,"Block Group 2, Census Tract 1512, Baltimore city, Maryland",385,171,18,12,16,15,7,5,1,3,5,9,6,14,16,9,12,4,5,1,6,3,1,1,2,214,10,16,17,17,7,1,5,10,17,15,12,11,17,10,9,6,5,4,6,9,3,4,3
1500000US245101512003,245101512003,"Block Group 3, Census Tract 1512, Baltimore city, Maryland",815,370,35,26,25,22,18,7,8,15,21,20,18,20,30,32,20,11,4,6,9,7,9,5,2,445,35,28,29,25,12,14,9,10,25,25,19,31,36,29,29,12,6,8,19,10,17,8,9
1500000US245101512004,245101512004,"Block Group 4, Census Tract 1512, Baltimore city, Maryland",564,286,19,15,22,16,11,11,6,21,12,10,22,8,32,14,26,5,8,2,6,8,4,7,1,278,7,11,13,19,8,2,8,11,23,17,9,18,27,18,20,10,8,10,8,6,15,8,2
1500000US245101512005,245101512005,"Block Group 5, Census Tract 1512, Baltimore city, Maryland",821,371,42,30,36,13,13,10,6,9,19,33,19,22,35,25,13,8,1,4,4,15,11,1,2,450,28,28,27,20,15,6,11,17,31,29,27,37,28,39,27,9,7,7,19,15,12,7,4
1500000US245101513001,245101513001,"Block Group 1, Census Tract 1513, Baltimore city, Maryland",1418,621,92,57,50,33,18,9,12,26,36,41,30,37,32,29,31,9,8,17,14,18,11,10,1,797,95,62,31,34,11,16,23,60,81,51,30,37,44,40,58,16,18,12,16,20,26,10,6
1500000US245101513002,245101513002,"Block Group 2, Census Tract 1513, Baltimore city, Maryland",910,412,41,34,40,29,20,3,7,22,36,19,10,26,24,32,17,7,8,2,9,11,9,5,1,498,28,33,37,24,17,13,8,24,34,20,30,36,49,43,17,13,6,11,17,16,11,7,4
1500000US245101513003,245101513003,"Block Group 3, Census Tract 1513, Baltimore city, Maryland",422,193,21,13,18,11,17,5,4,6,16,9,8,14,9,10,6,5,4,3,7,3,2,1,1,229,16,20,12,17,6,4,4,16,16,15,9,14,15,18,12,2,8,7,3,3,8,2,2
1500000US245101513004,245101513004,"Block Group 4, Census Tract 1513, Baltimore city, Maryland",968,483,25,26,37,28,19,8,12,31,26,28,19,36,27,41,42,6,13,9,10,14,10,7,9,485,21,26,22,25,18,9,6,13,22,25,27,36,34,39,49,12,17,8,14,17,23,13,9
1500000US245101513005,245101513005,"Block Group 5, Census Tract 1513, Baltimore city, Maryland",828,411,31,25,17,10,13,2,3,17,20,20,34,60,39,36,34,12,12,4,6,6,6,4,0,417,34,36,15,18,11,9,6,18,34,20,24,22,37,28,39,15,9,4,10,11,8,6,3
1500000US245101601001,245101601001,"Block Group 1, Census Tract 1601, Baltimore city, Maryland",319,153,12,12,13,5,2,2,1,3,17,14,7,12,12,14,11,3,2,4,1,2,4,0,0,166,11,8,11,10,6,4,1,4,16,16,6,13,12,17,16,1,1,5,1,2,2,1,2
1500000US245101601002,245101601002,"Block Group 2, Census Tract 1601, Baltimore city, Maryland",364,182,15,13,10,12,9,7,1,4,10,9,12,16,26,4,13,7,2,6,2,0,1,1,2,182,14,12,10,9,1,2,7,8,15,12,13,9,18,16,7,2,9,6,6,1,1,2,2
1500000US245101601003,245101601003,"Block Group 3, Census Tract 1601, Baltimore city, Maryland",1029,493,31,26,22,16,11,14,6,11,22,19,24,19,39,31,48,22,19,11,32,20,23,17,10,536,28,20,23,16,16,6,3,22,21,27,24,31,35,40,52,15,32,16,20,29,18,18,24
1500000US245101601004,245101601004,"Block Group 4, Census Tract 1601, Baltimore city, Maryland",676,341,19,12,14,13,9,7,7,16,24,26,17,39,26,28,29,10,5,2,6,13,12,6,1,335,21,16,19,7,16,4,7,19,15,22,16,30,29,27,22,14,10,4,17,13,3,2,2
1500000US245101602001,245101602001,"Block Group 1, Census Tract 1602, Baltimore city, Maryland",1186,478,48,40,42,26,29,10,13,21,26,40,25,27,37,40,22,5,6,4,3,6,4,3,1,708,61,41,51,42,34,15,13,30,37,36,44,44,66,57,41,16,23,14,8,13,11,7,4
1500000US245101602002,245101602002,"Block Group 2, Census Tract 1602, Baltimore city, Maryland",435,212,15,7,14,5,8,2,4,5,15,9,9,8,16,21,17,2,11,7,9,3,14,6,5,223,10,14,12,9,4,4,1,9,14,10,4,12,21,22,13,4,10,1,10,10,11,5,13
1500000US245101602003,245101602003,"Block Group 3, Census Tract 1602, Baltimore city, Maryland",894,420,48,44,22,23,20,2,10,26,38,16,28,27,28,43,9,8,12,1,3,4,2,5,1,474,38,43,17,22,15,17,7,42,56,25,20,36,32,38,18,10,6,3,8,11,3,4,3
1500000US245101603001,245101603001,"Block Group 1, Census Tract 1603, Baltimore city, Maryland",941,398,34,34,29,11,12,9,5,20,19,24,15,31,27,23,12,7,17,6,11,8,19,18,7,543,38,32,36,23,17,11,6,19,36,30,34,31,49,25,32,12,12,12,5,10,22,18,33
1500000US245101603002,245101603002,"Block Group 2, Census Tract 1603, Baltimore city, Maryland",617,286,10,18,14,7,10,3,2,5,18,16,9,12,21,18,17,2,9,9,9,24,29,11,13,331,23,12,16,5,5,4,3,8,16,9,17,16,18,15,10,8,8,3,10,45,32,23,25
1500000US245101604001,245101604001,"Block Group 1, Census Tract 1604, Baltimore city, Maryland",473,234,19,19,12,16,10,4,5,14,16,12,10,14,11,20,17,8,7,0,6,5,5,2,2,239,21,14,15,8,6,3,8,12,20,7,8,9,19,20,10,14,8,4,3,5,4,6,15
1500000US245101604002,245101604002,"Block Group 2, Census Tract 1604, Baltimore city, Maryland",886,417,26,33,39,23,19,11,4,15,31,20,28,27,32,27,30,13,9,3,8,11,5,2,1,469,27,26,25,24,26,14,7,25,24,20,29,33,39,35,31,7,18,6,8,10,9,12,14
1500000US245101604003,245101604003,"Block Group 3, Census Tract 1604, Baltimore city, Maryland",508,255,18,15,25,13,11,4,7,6,11,16,14,19,17,18,18,8,7,6,6,2,7,4,3,253,8,19,23,15,10,5,2,9,18,14,21,13,14,22,20,5,7,2,6,10,3,4,3
1500000US245101604004,245101604004,"Block Group 4, Census Tract 1604, Baltimore city, Maryland",658,313,19,21,18,14,20,3,1,16,16,13,17,28,33,22,21,13,14,3,8,2,4,4,3,345,14,20,22,22,9,12,5,12,23,21,15,17,40,24,22,14,12,3,5,9,11,7,6
1500000US245101605001,245101605001,"Block Group 1, Census Tract 1605, Baltimore city, Maryland",1043,462,33,29,24,24,11,9,10,13,28,27,28,34,42,40,38,16,20,5,5,13,5,3,5,581,39,34,30,18,10,11,6,32,43,28,30,45,59,64,37,14,23,2,11,8,12,10,15
1500000US245101605002,245101605002,"Block Group 2, Census Tract 1605, Baltimore city, Maryland",734,332,21,22,23,15,12,3,7,21,35,12,14,12,31,28,19,8,11,7,5,6,8,4,8,402,19,21,29,17,20,10,4,15,22,19,21,26,36,36,31,4,10,6,10,14,14,5,13
1500000US245101605003,245101605003,"Block Group 3, Census Tract 1605, Baltimore city, Maryland",680,316,19,25,25,22,12,4,5,9,15,19,18,25,22,26,22,10,10,7,7,4,1,7,2,364,29,15,33,12,9,5,9,9,21,19,13,16,31,33,28,10,12,5,10,14,16,11,4
1500000US245101605004,245101605004,"Block Group 4, Census Tract 1605, Baltimore city, Maryland",863,402,33,20,28,23,12,10,10,18,18,25,15,28,33,30,24,15,9,4,14,10,8,6,9,461,23,23,23,26,11,11,9,10,19,29,22,28,33,39,35,19,20,4,12,20,17,16,12
1500000US245101605005,245101605005,"Block Group 5, Census Tract 1605, Baltimore city, Maryland",925,401,19,28,21,16,12,9,5,17,19,28,15,28,42,44,34,10,9,8,3,7,6,8,13,524,24,26,24,26,15,2,4,14,25,20,23,37,41,54,45,12,23,7,12,18,26,20,26
1500000US245101606001,245101606001,"Block Group 1, Census Tract 1606, Baltimore city, Maryland",524,253,25,15,19,20,4,3,9,8,19,11,13,14,17,17,20,3,8,9,5,3,4,3,4,271,23,16,12,10,9,5,6,10,13,21,16,21,15,16,19,9,8,4,8,14,6,6,4
1500000US245101606002,245101606002,"Block Group 2, Census Tract 1606, Baltimore city, Maryland",941,408,47,30,32,27,18,8,8,18,25,19,19,21,26,31,22,6,12,0,9,10,10,5,5,533,36,46,23,15,15,17,13,26,40,27,20,29,45,31,30,17,20,7,16,16,21,17,6
1500000US245101606003,245101606003,"Block Group 3, Census Tract 1606, Baltimore city, Maryland",713,321,33,20,24,20,12,4,9,18,10,6,14,27,28,23,17,13,4,4,5,18,7,3,2,392,15,19,31,22,9,3,7,26,22,10,19,25,38,32,19,6,15,5,16,22,17,5,9
1500000US245101606004,245101606004,"Block Group 4, Census Tract 1606, Baltimore city, Maryland",707,338,18,22,19,11,12,6,4,8,18,10,15,14,33,30,25,17,18,10,13,11,11,6,7,369,16,13,16,11,16,2,6,18,15,13,15,22,33,34,27,8,12,8,8,23,24,11,18
1500000US245101606005,245101606005,"Block Group 5, Census Tract 1606, Baltimore city, Maryland",624,276,27,18,23,15,10,5,1,14,21,13,8,10,32,26,18,10,5,4,4,3,3,3,3,348,19,15,21,15,10,7,8,20,23,19,18,15,26,27,24,9,9,5,8,15,12,11,12
1500000US245101607001,245101607001,"Block Group 1, Census Tract 1607, Baltimore city, Maryland",601,267,13,15,15,16,11,5,5,11,9,20,10,22,29,22,15,6,11,5,6,6,5,5,5,334,14,22,19,8,14,8,5,16,17,15,23,26,17,27,22,12,4,3,12,7,18,11,14
1500000US245101607002,245101607002,"Block Group 2, Census Tract 1607, Baltimore city, Maryland",892,397,43,35,31,21,17,11,6,18,22,31,17,26,26,21,19,5,10,6,8,7,8,3,6,495,38,36,31,22,16,11,10,20,41,34,28,27,43,29,29,8,11,8,7,12,9,11,14
1500000US245101607003,245101607003,"Block Group 3, Census Tract 1607, Baltimore city, Maryland",701,331,23,20,32,24,11,6,6,20,28,17,15,17,23,18,13,7,7,10,9,9,5,7,4,370,26,21,26,29,8,4,4,13,17,21,25,21,20,34,22,11,11,7,4,11,14,14,7
1500000US245101607004,245101607004,"Block Group 4, Census Tract 1607, Baltimore city, Maryland",1494,668,87,86,75,40,27,20,10,13,46,35,22,35,37,32,30,12,13,4,13,7,6,6,12,826,70,80,70,41,35,14,6,32,60,69,39,44,56,55,45,12,24,5,10,13,11,22,13
1500000US245101607005,245101607005,"Block Group 5, Census Tract 1607, Baltimore city, Maryland",531,242,13,17,24,15,8,2,4,8,6,5,16,13,22,15,27,7,6,2,5,7,4,8,8,289,21,23,21,14,8,6,4,10,15,23,15,10,25,20,20,7,8,1,5,6,8,7,12
